|Run	$Params	|Epoch	|Trial	$TrialName	#SSE	#AvgSSE	#Err	#CosDiff	"#EnviroFeatures_Act[2:0,0]<2:1,8>"	"#EnviroFeatures_Act[2:0,1]"	"#EnviroFeatures_Act[2:0,2]"	"#EnviroFeatures_Act[2:0,3]"	"#EnviroFeatures_Act[2:0,4]"	"#EnviroFeatures_Act[2:0,5]"	"#EnviroFeatures_Act[2:0,6]"	"#EnviroFeatures_Act[2:0,7]"	"#InteroState_Act[2:0,0]<2:1,8>"	"#InteroState_Act[2:0,1]"	"#InteroState_Act[2:0,2]"	"#InteroState_Act[2:0,3]"	"#InteroState_Act[2:0,4]"	"#InteroState_Act[2:0,5]"	"#InteroState_Act[2:0,6]"	"#InteroState_Act[2:0,7]"	"#MBApp_Act[2:0,0]<2:1,5>"	"#MBApp_Act[2:0,1]"	"#MBApp_Act[2:0,2]"	"#MBApp_Act[2:0,3]"	"#MBApp_Act[2:0,4]"	"#MBAv_Act[2:0,0]<2:1,3>"	"#MBAv_Act[2:0,1]"	"#MBAv_Act[2:0,2]"	"#Cost_Act[2:0,0]<2:1,16>"	"#Cost_Act[2:0,1]"	"#Cost_Act[2:0,2]"	"#Cost_Act[2:0,3]"	"#Cost_Act[2:0,4]"	"#Cost_Act[2:0,5]"	"#Cost_Act[2:0,6]"	"#Cost_Act[2:0,7]"	"#Cost_Act[2:0,8]"	"#Cost_Act[2:0,9]"	"#Cost_Act[2:0,10]"	"#Cost_Act[2:0,11]"	"#Cost_Act[2:0,12]"	"#Cost_Act[2:0,13]"	"#Cost_Act[2:0,14]"	"#Cost_Act[2:0,15]"	"#DyDA_Act[2:0,0]<2:1,1>"	"#Approach_Act[2:0,0]<2:1,5>"	"#Approach_Act[2:0,1]"	"#Approach_Act[2:0,2]"	"#Approach_Act[2:0,3]"	"#Approach_Act[2:0,4]"	"#Approach_ActM[2:0,0]<2:1,5>"	"#Approach_ActM[2:0,1]"	"#Approach_ActM[2:0,2]"	"#Approach_ActM[2:0,3]"	"#Approach_ActM[2:0,4]"	"#Avoidance_Act[2:0,0]<2:1,3>"	"#Avoidance_Act[2:0,1]"	"#Avoidance_Act[2:0,2]"	"#Avoidance_ActM[2:0,0]<2:1,3>"	"#Avoidance_ActM[2:0,1]"	"#Avoidance_ActM[2:0,2]"	"#Behavior_Act[2:0,0]<2:1,16>"	"#Behavior_Act[2:0,1]"	"#Behavior_Act[2:0,2]"	"#Behavior_Act[2:0,3]"	"#Behavior_Act[2:0,4]"	"#Behavior_Act[2:0,5]"	"#Behavior_Act[2:0,6]"	"#Behavior_Act[2:0,7]"	"#Behavior_Act[2:0,8]"	"#Behavior_Act[2:0,9]"	"#Behavior_Act[2:0,10]"	"#Behavior_Act[2:0,11]"	"#Behavior_Act[2:0,12]"	"#Behavior_Act[2:0,13]"	"#Behavior_Act[2:0,14]"	"#Behavior_Act[2:0,15]"	"#Behavior_ActM[2:0,0]<2:1,16>"	"#Behavior_ActM[2:0,1]"	"#Behavior_ActM[2:0,2]"	"#Behavior_ActM[2:0,3]"	"#Behavior_ActM[2:0,4]"	"#Behavior_ActM[2:0,5]"	"#Behavior_ActM[2:0,6]"	"#Behavior_ActM[2:0,7]"	"#Behavior_ActM[2:0,8]"	"#Behavior_ActM[2:0,9]"	"#Behavior_ActM[2:0,10]"	"#Behavior_ActM[2:0,11]"	"#Behavior_ActM[2:0,12]"	"#Behavior_ActM[2:0,13]"	"#Behavior_ActM[2:0,14]"	"#Behavior_ActM[2:0,15]"
0	Base	400	154		0.9851	0.06157	1	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	3.01E-18	4.35E-17	0.8201	3.05E-15	9.12E-17	0	0	0	0.1957	2.00E-11	0.003161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.78E-08	3.59E-13	1.85E-18	0.009294	0.9925	1.64E-11	1.62E-15	0.0004751	2.52E-14	0.009288	3.81E-15	2.05E-05	3.14E-09	6.33E-13	3.05E-08	7.25E-11
0	Base	400	155		0.9895	0.06184	1	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	1.77E-19	5.92E-15	9.10E-19	0.7794	1.28E-15	0	0	0	0.2294	1.52E-10	2.13E-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57E-08	2.42E-11	1.84E-10	2.48E-12	7.96E-06	4.53E-07	8.53E-10	0.9947	3.00E-14	9.99E-07	0.009537	3.39E-16	2.78E-14	6.32E-09	8.46E-14	8.70E-08
0	Base	400	156		0.9897	0.06186	1	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	5.42E-15	8.69E-19	4.03E-24	1.11E-10	0.7229	0	0	0	0.0002156	2.66E-10	0.2615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.65E-11	4.24E-06	9.76E-11	1.56E-07	7.16E-12	8.17E-10	4.97E-09	7.07E-10	4.19E-11	0.9949	2.38E-17	0.001439	8.57E-10	1.08E-14	9.79E-11	6.92E-06
0	Base	400	157		0.9868	0.06168	1	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	1.68E-05	0.0003082	8.06E-05	0.2858	0.03505	0	0	0	0.9722	0.01263	4.44E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007283	7.46E-21	5.01E-05	7.61E-08	3.54E-05	7.48E-14	2.74E-05	7.25E-12	4.74E-21	0.001713	1.93E-11	0.9934	0.003317	1.97E-19	9.36E-13	2.56E-09
0	Base	400	158		0.987	0.06169	1	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0.002327	0.334	0.0004187	1.22E-05	4.63E-05	0	0	0	0.0003661	0.9806	0.0001414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001158	1.41E-12	1.29E-09	8.37E-05	8.12E-07	1.17E-10	4.50E-13	6.05E-16	7.89E-18	3.10E-11	1.25E-13	0.0002941	0.9935	5.81E-11	8.92E-07	1.18E-07
0	Base	400	159		0.988	0.06175	1	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0.165	0.2476	0.1744	4.94E-06	5.64E-06	0	0	0	0.001222	0.0122	0.9762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99E-11	6.33E-08	2.56E-05	7.67E-10	2.66E-10	1.32E-14	1.76E-11	1.20E-08	6.05E-06	6.98E-06	1.32E-17	7.45E-08	3.27E-13	1.25E-08	2.52E-14	0.994
0	Base	400	160		0.9886	0.06179	1	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.2	0	0	0	0	0	0.7484	2.62E-22	4.09E-22	7.54E-22	5.51E-20	0	0	0	2.99E-09	1.24E-08	0.2494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48E-09	0.9943	2.72E-06	1.68E-17	6.98E-15	0.007496	1.02E-12	2.10E-05	1.73E-18	2.26E-06	1.56E-05	1.81E-14	1.44E-11	7.18E-08	1.11E-07	1.30E-12
0	Base	400	161		0.9869	0.06168	1	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.2	0	0	0	0	0	2.96E-17	0.7488	3.62E-19	4.11E-21	1.70E-20	0	0	0	5.36E-08	0.2138	9.88E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63E-08	3.23E-09	4.07E-11	0.9934	2.06E-10	2.80E-13	6.61E-17	2.08E-05	3.36E-11	1.52E-08	4.12E-10	2.32E-11	3.71E-11	5.39E-13	2.09E-10	3.78E-08
0	Base	400	162		0.9888	0.0618	1	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.2	0	0	0	0	0	2.97E-18	4.35E-17	0.8243	3.05E-15	9.14E-17	0	0	0	0.2171	2.39E-09	8.53E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.83E-18	0.02158	7.25E-15	5.72E-08	1.55E-10	0.9944	4.93E-20	7.65E-08	1.43E-12	1.01E-07	0.001418	1.38E-14	1.45E-08	3.74E-16	1.17E-08	1.52E-06
0	Base	400	163		0.9895	0.06184	1	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.2	0	0	0	0	0	1.77E-19	5.92E-15	9.10E-19	0.7796	1.28E-15	0	0	0	0.2295	1.52E-10	2.14E-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19E-09	2.64E-11	9.14E-12	2.69E-12	3.42E-07	4.95E-07	3.24E-11	0.9947	1.69E-15	1.09E-06	0.001934	3.87E-16	1.58E-15	6.90E-09	2.28E-15	9.45E-08
0	Base	400	164		0.9897	0.06186	1	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.2	0	0	0	0	0	5.42E-15	8.69E-19	4.03E-24	1.11E-10	0.7229	0	0	0	0.0002156	2.66E-10	0.2615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61E-12	4.24E-06	3.33E-12	1.56E-07	2.55E-13	8.17E-10	1.60E-10	7.07E-10	8.12E-13	0.9949	5.22E-19	0.001439	2.83E-11	1.08E-14	3.35E-12	6.92E-06
0	Base	400	165		0.9869	0.06168	1	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.2	0	0	0	0	0	1.70E-05	0.0003117	8.17E-05	0.3043	0.05844	0	0	0	0.9722	0.01265	4.44E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00071	7.72E-21	2.09E-06	8.31E-08	1.49E-06	7.95E-14	1.12E-06	7.91E-12	3.16E-22	0.001864	6.64E-13	0.9934	0.0001357	2.12E-19	4.98E-14	2.74E-09
0	Base	400	166		0.9856	0.0616	1	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.2	0	0	0	0	0	0.002276	0.3341	0.0004153	1.20E-05	4.56E-05	0	0	0	0.0003646	0.9806	0.0001406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.10E-05	1.41E-12	7.62E-11	8.58E-05	3.24E-08	1.20E-10	2.09E-14	6.24E-16	4.82E-19	3.13E-11	6.26E-15	0.0003011	0.9928	6.52E-11	3.62E-08	1.21E-07
0	Base	400	167		0.9882	0.06177	1	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.3	0.1	0.2	0	0	0	0	0	0.07864	0.1125	0.08082	1.55E-07	1.78E-07	0	0	0	0.001088	0.01315	0.9759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.21E-13	1.90E-07	2.26E-07	1.46E-09	1.54E-11	3.60E-14	8.25E-13	1.17E-08	8.42E-08	9.36E-06	1.38E-18	3.96E-08	8.73E-15	1.55E-08	6.57E-16	0.9941
0	Base	400	168		0.9879	0.06175	1	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.2	0	0	0	0	0	0.7485	2.64E-22	4.06E-22	7.59E-22	5.47E-20	0	0	0	3.00E-09	1.24E-08	0.2494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.07E-09	0.994	2.97E-06	1.87E-18	1.69E-14	0.007087	1.11E-12	1.80E-06	1.89E-18	1.88E-07	1.72E-05	2.91E-15	2.99E-11	6.27E-09	1.20E-07	1.31E-13
0	Base	400	169		0.986	0.06162	1	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.2	0	0	0	0	0	2.95E-17	0.7488	3.63E-19	4.11E-21	1.70E-20	0	0	0	5.19E-08	0.214	1.00E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63E-08	3.25E-10	4.68E-11	0.993	2.04E-10	3.16E-14	6.58E-17	1.90E-06	3.41E-11	1.48E-09	4.07E-10	2.49E-12	3.77E-11	4.19E-14	2.13E-10	3.74E-09
0	Base	400	170		0.9882	0.06176	1	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.2	0	0	0	0	0	2.97E-18	4.35E-17	0.8245	3.05E-15	9.14E-17	0	0	0	0.2165	2.37E-09	8.59E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.36E-17	0.008598	8.63E-15	7.46E-09	3.11E-10	0.9941	5.74E-20	1.01E-08	1.63E-12	1.42E-08	0.001703	1.13E-14	1.71E-08	5.40E-17	1.37E-08	1.73E-07
0	Base	400	171		0.9889	0.06181	1	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.2	0	0	0	0	0	1.77E-19	5.92E-15	9.10E-19	0.7794	1.31E-15	0	0	0	0.2293	1.19E-09	2.11E-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17E-09	3.52E-12	9.87E-12	3.55E-13	3.38E-07	6.03E-08	1.38E-08	0.9944	1.71E-15	1.26E-07	0.002027	6.45E-15	1.59E-15	2.38E-09	3.38E-13	1.14E-08
0	Base	400	172		0.9893	0.06183	1	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.2	0	0	0	0	0	5.73E-15	8.87E-19	4.10E-24	1.14E-10	0.7217	0	0	0	0.0002067	2.64E-10	0.2612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.73E-12	3.95E-07	3.21E-12	1.42E-08	2.69E-13	8.49E-11	1.70E-10	7.74E-11	3.93E-11	0.9946	8.48E-18	0.0001281	2.85E-11	1.41E-15	3.74E-12	5.81E-07
0	Base	400	173		0.9842	0.06151	1	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.2	0	0	0	0	0	9.83E-07	2.92E-05	1.37E-05	0.3446	0.03988	0	0	0	0.9768	0.0007889	7.06E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19E-15	2.99E-10	2.20E-11	3.81E-09	1.11E-13	0.002737	8.95E-17	0.009575	3.23E-13	3.34E-11	0.9921	2.30E-11	2.47E-13	5.01E-11	1.01E-12	2.43E-09
0	Base	400	174		0.9856	0.0616	1	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.2	0	0	0	0	0	0.002276	0.3341	0.0004154	1.21E-05	4.57E-05	0	0	0	0.0003647	0.9806	0.0001406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.11E-05	1.83E-13	7.64E-11	9.39E-06	3.25E-08	1.48E-11	2.24E-14	8.79E-17	4.83E-19	3.93E-12	6.27E-15	3.25E-05	0.9928	2.78E-11	3.63E-08	1.41E-08
0	Base	400	175		0	0	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.3	0.2	0.2	0	0	0	0	0	0.02249	0.05263	0.1413	1.18E-05	3.67E-07	0	0	0	0.0005906	0.02165	0.9795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01E-09	0.001993	0.006433	1.19E-08	0.0005234	2.71E-14	1.19E-06	8.47E-13	9.39E-06	0.000375	1.78E-14	2.09E-05	1.16E-16	0.004795	0.0153	0.001101
0	Base	400	176		0.9886	0.06179	1	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.2	0	0	0	0	0	0.7484	2.62E-22	4.09E-22	7.54E-22	5.51E-20	0	0	0	3.00E-09	1.24E-08	0.2494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.47E-09	0.9943	7.85E-07	1.68E-17	2.10E-15	0.007477	3.20E-13	2.09E-05	5.87E-19	2.26E-06	4.45E-06	1.89E-14	4.20E-12	7.18E-08	3.25E-08	1.31E-12
0	Base	400	177		0.9869	0.06168	1	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.2	0	0	0	0	0	2.96E-17	0.7488	3.62E-19	4.11E-21	1.70E-20	0	0	0	5.36E-08	0.2138	9.88E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.29E-09	3.23E-09	1.06E-11	0.9934	6.81E-11	2.80E-13	2.38E-17	2.08E-05	1.13E-11	1.52E-08	1.36E-10	2.32E-11	1.24E-11	5.39E-13	6.92E-11	3.78E-08
0	Base	400	178		0.9888	0.0618	1	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.2	0	0	0	0	0	2.97E-18	4.35E-17	0.8243	3.05E-15	9.14E-17	0	0	0	0.2171	2.39E-09	8.53E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.51E-18	0.06126	2.86E-15	6.54E-08	4.32E-11	0.9944	2.07E-20	8.76E-08	5.48E-13	1.16E-07	0.0004995	1.45E-14	5.34E-09	4.22E-16	4.32E-09	1.74E-06
0	Base	400	179		0.9895	0.06184	1	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.2	0	0	0	0	0	1.77E-19	5.92E-15	9.10E-19	0.7796	1.28E-15	0	0	0	0.2295	1.52E-10	2.14E-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33E-10	2.67E-11	3.40E-12	2.72E-12	1.21E-07	5.00E-07	9.09E-12	0.9947	6.57E-16	1.10E-06	0.0006633	3.88E-16	6.16E-16	6.96E-09	7.40E-16	9.54E-08
0	Base	400	180		0.9897	0.06186	1	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.2	0	0	0	0	0	5.42E-15	8.69E-19	4.03E-24	1.11E-10	0.7229	0	0	0	0.0002156	2.66E-10	0.2615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.45E-13	4.24E-06	1.13E-12	1.56E-07	8.73E-14	8.17E-10	5.28E-11	7.07E-10	2.34E-13	0.9949	1.62E-19	0.001439	9.43E-12	1.08E-14	1.13E-12	6.92E-06
0	Base	400	181		0.9869	0.06168	1	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.2	0	0	0	0	0	1.64E-05	0.0002999	7.86E-05	0.2904	0.04498	0	0	0	0.9722	0.01264	4.44E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002427	7.73E-21	7.30E-07	8.35E-08	5.21E-07	7.97E-14	3.93E-07	7.94E-12	1.31E-22	0.001872	2.08E-13	0.9934	4.67E-05	2.12E-19	1.90E-14	2.75E-09
0	Base	400	182		0	0	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.2	0	0	0	0	0	0.0001076	0.3671	7.39E-06	3.39E-06	3.41E-06	0	0	0	0.0002197	0.9806	0.001257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000179	9.73E-08	0.0006068	9.28E-07	2.14E-08	4.15E-08	1.38E-09	7.74E-11	1.41E-12	5.03E-10	9.31E-10	0.0007464	0.01216	0.0001097	3.10E-07	0.003209
0	Base	400	183		0.9882	0.06176	1	0	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.4	0.1	0.2	0	0	0	0	0	0.08031	0.1103	0.08302	1.13E-07	1.29E-07	0	0	0	0.001105	0.01284	0.9759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.39E-14	2.19E-07	6.60E-08	1.51E-09	5.48E-12	3.96E-14	2.70E-13	1.12E-08	2.48E-08	1.03E-05	5.93E-19	3.46E-08	2.84E-15	1.43E-08	2.01E-16	0.9941
0	Base	400	184		0.9879	0.06175	1	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.2	0	0	0	0	0	0.7484	2.63E-22	4.07E-22	7.61E-22	5.48E-20	0	0	0	2.99E-09	1.23E-08	0.2494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39E-09	0.9939	8.71E-07	1.85E-18	5.15E-15	0.007144	3.41E-13	1.83E-06	6.31E-19	1.88E-07	4.90E-06	3.19E-15	9.19E-12	6.08E-09	3.55E-08	1.31E-13
0	Base	400	185		0.986	0.06162	1	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.2	0	0	0	0	0	2.95E-17	0.7488	3.63E-19	4.11E-21	1.70E-20	0	0	0	5.19E-08	0.214	1.00E-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.29E-09	3.25E-10	1.22E-11	0.993	6.76E-11	3.16E-14	2.37E-17	1.90E-06	1.14E-11	1.48E-09	1.34E-10	2.49E-12	1.26E-11	4.20E-14	7.04E-11	3.74E-09
0	Base	400	186		0.9882	0.06176	1	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.2	0	0	0	0	0	2.97E-18	4.35E-17	0.8245	3.05E-15	9.14E-17	0	0	0	0.2165	2.37E-09	8.59E-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.81E-18	0.008673	3.03E-15	7.54E-09	9.18E-11	0.9941	2.17E-20	1.01E-08	5.56E-13	1.44E-08	0.0005262	1.15E-14	5.58E-09	5.44E-17	4.46E-09	1.75E-07
0	Base	400	187		0.9889	0.06181	1	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.2	0	0	0	0	0	1.77E-19	5.92E-15	9.10E-19	0.7794	1.31E-15	0	0	0	0.2293	1.19E-09	2.11E-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.25E-10	3.55E-12	3.64E-12	3.58E-13	1.20E-07	6.09E-08	8.69E-09	0.9944	6.64E-16	1.27E-07	0.0006942	6.49E-15	6.16E-16	2.39E-09	1.10E-13	1.15E-08
0	Base	400	188		0.9893	0.06183	1	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.4	0.2	0.2	0	0	0	0	0	5.73E-15	8.87E-19	4.10E-24	1.14E-10	0.7217	0	0	0	0.0002067	2.64E-10	0.2612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.85E-13	3.95E-07	1.08E-12	1.42E-08	9.17E-14	8.49E-11	5.61E-11	7.74E-11	1.12E-11	0.9946	2.55E-18	0.0001281	9.48E-12	1.41E-15	1.26E-12	5.81E-07
